iter	Passed	Remaining
399	52222	78334
400	52375	78236
401	52516	78121
402	52669	78024
403	52801	77895
404	52950	77792
405	53096	77682
406	53236	77566
407	53378	77450
408	53528	77347
409	53676	77241
410	53828	77141
411	53972	77029
412	54126	76930
413	54271	76818
414	54423	76717
415	54568	76606
416	54721	76505
417	54861	76386
418	55010	76278
419	55151	76161
420	55286	76035
421	55425	75915
422	55568	75799
423	55721	75697
424	55866	75583
425	56012	75472
426	56164	75367
427	56313	75260
428	56461	75150
429	56605	75034
430	56751	74922
431	56904	74818
432	57046	74701
433	57198	74595
434	57339	74475
435	57480	74355
436	57636	74254
437	57775	74132
438	57912	74007
439	58064	73900
440	58195	73766
441	58341	73652
442	58479	73527
443	58618	73405
444	58771	73298
445	58921	73188
446	59059	73065
447	59210	72955
448	59369	72856
449	59518	72745
450	59661	72625
451	59805	72508
452	59942	72381
453	60080	72254
454	60232	72146
455	60376	72028
456	60517	71906
457	60662	71788
458	60808	71671
459	60953	71554
460	61108	71447
461	61247	71323
462	61395	71207
463	61535	71084
464	61689	70975
465	61833	70856
466	61984	70744
467	62156	70656
468	62306	70542
469	62442	70413
470	62591	70299
471	62749	70194
472	62889	70069
473	63026	69941
474	63175	69825
475	63319	69704
476	63459	69578
477	63597	69451
478	63747	69337
479	63892	69216
480	64032	69091
481	64166	68959
482	64307	68834
483	64455	68716
484	64600	68595
485	64734	68463
486	64865	68328
487	65006	68203
488	65142	68073
489	65281	67945
490	65426	67825
491	65574	67707
492	65720	67587
493	65862	67462
494	66000	67334
495	66143	67210
496	66308	67108
497	66455	66989
498	66599	66866
499	66756	66756
500	66891	66624
501	67037	66503
502	67185	66383
503	67336	66267
504	67480	66143
505	67619	66016
506	67767	65896
507	67901	65763
508	68039	65633
509	68178	65504
510	68330	65388
511	68468	65258
512	68606	65129
513	68775	65029
514	68926	64910
515	69068	64785
516	69202	64651
517	69347	64528
518	69486	64398
519	69644	64286
520	69798	64171
521	69943	64047
522	70083	63919
523	70232	63798
524	70372	63670
525	70512	63541
526	70657	63417
527	70810	63300
528	70949	63170
529	71102	63053
530	71245	62927
531	71388	62800
532	71537	62679
533	71680	62552
534	71827	62429
535	71978	62309
536	72127	62188
537	72270	62061
538	72410	61931
539	72556	61807
540	72695	61677
541	72831	61544
542	72971	61413
543	73118	61290
544	73259	61161
545	73401	61033
546	73540	60902
547	73687	60778
548	73824	60646
549	73974	60524
550	74125	60403
551	74265	60273
552	74409	60146
553	74545	60013
554	74684	59882
555	74829	59755
556	74963	59621
557	75105	59491
558	75241	59358
559	75383	59230
560	75527	59102
561	75668	58972
562	75810	58844
563	75953	58715
564	76098	58589
565	76245	58463
566	76396	58341
567	76549	58221
568	76690	58090
569	76837	57965
570	76980	57836
571	77120	57705
572	77266	57579
573	77411	57451
574	77551	57320
575	77687	57186
576	77846	57069
577	77996	56945
578	78138	56815
579	78286	56690
580	78425	56558
581	78565	56426
582	78708	56297
583	78844	56163
584	78994	56038
585	79146	55915
586	79279	55779
587	79424	55651
588	79569	55523
589	79719	55398
590	79854	55262
591	80024	55152
592	80211	55052
593	80377	54938
594	80527	54813
595	80668	54681
596	80811	54550
597	80966	54428
598	81110	54299
599	81262	54174
600	81409	54047
601	81560	53921
602	81704	53792
603	81853	53665
604	81993	53532
605	82143	53406
606	82292	53279
607	82434	53148
608	82591	53026
609	82735	52896
610	82880	52766
611	83035	52643
612	83179	52513
613	83314	52377
614	83467	52251
615	83601	52115
616	83739	51980
617	83869	51841
618	84008	51708
619	84149	51575
620	84282	51438
621	84424	51306
622	84568	51175
623	84702	51038
624	84840	50904
625	84983	50772
626	85120	50638
627	85262	50506
628	85430	50389
629	85567	50253
630	85709	50121
631	85850	49988
632	86004	49863
633	86147	49731
634	86310	49611
635	86389	49443
636	86526	49308
637	86665	49174
638	86807	49041
639	86950	48909
640	87105	48784
641	87243	48649
642	87387	48518
643	87521	48381
644	87618	48224
645	87769	48096
646	87916	47966
647	88076	47844
648	88224	47714
649	88363	47580
650	88498	47443
651	88633	47307
652	88768	47170
653	88917	47041
654	89054	46906
655	89194	46772
656	89331	46637
657	89478	46507
658	89616	46371
659	89750	46235
660	89895	46103
661	90038	45971
662	90191	45843
663	90340	45714
664	90482	45581
665	90629	45450
666	90806	45335
667	90946	45200
668	91105	45076
669	91253	44945
670	91396	44812
671	91552	44686
672	91705	44558
673	91844	44423
674	92008	44300
675	92152	44167
676	92324	44048
677	92476	43919
678	92630	43791
679	92774	43658
680	92923	43527
681	93071	43397
682	93209	43261
683	93362	43132
684	93521	43006
685	93676	42878
686	93836	42752
687	93983	42620
688	94130	42488
689	94267	42351
690	94418	42221
691	94559	42087
692	94706	41954
